E	P1	E	P2	E	P3	E	P4	E	P5							
527.5	0.240198643514272	529.35	0.269680514001075	529.6	0.972097811383526	529.6	0.650255928828125	529.5	0.793057473296406
527.6	0.274167288624961	529.45	0.257241174630421	529.7	0.95675977818835	529.7	0.621240500578092	529.6	0.727331842954
527.7	0.323264115935036	529.55	0.274175617033906	529.8	0.938592358235215	529.8	0.605868991940779	529.7	0.663568018670157
527.8	0.377219886157266	529.65	0.285167924664512	529.9	0.912985546914118	529.9	0.580175741588483	529.8	0.611599576245165
527.9	0.4306128327869	529.75	0.218557941428904	530	0.892054561697419	530	0.541049681054118	529.9	0.547414628912256
528	0.490784312412223	529.85	0.18938469066087	530.1	0.861287432716004	530.1	0.509378342511385	530	0.492004087949482
528.1	0.550578401136747	529.95	0.224052490996158	530.2	0.828971543257258	530.2	0.478162737157039	530.1	0.456672477304065
528.2	0.607652919008343	530.05	0.19797864745847	530.3	0.795995126352269	530.3	0.456780974477665	530.2	0.419396129273595
528.3	0.655475029846077	530.15	0.176730382051673	530.4	0.754269289983576	530.4	0.423921060009311	530.3	0.393859922961683
528.4	0.70236746396208	530.25	0.231783362343486	530.5	0.71452583952584	530.5	0.383674604635932	530.4	0.354123597058984
528.5	0.743542467200641	530.35	0.286223519880644	530.6	0.678126990626991	530.6	0.348887925472895	530.5	0.304062731725184
528.6	0.780546525168579	530.45	0.177025563692658	530.7	0.637763869906727	530.7	0.316065519759502	530.6	0.266688983986821
528.7	0.807825203177707	530.55	0.0934609245281505	530.8	0.597408552765696	530.8	0.285197438644182	530.7	0.240618429999568
528.8	0.836469285875053	530.65	0.12912351907852	530.9	0.556742038884896	530.9	0.254266667077332	530.8	0.224239541218036
528.9	0.857010635607861	530.75	0.135719224506493	531	0.524348338634053	531	0.223218251675621	530.9	0.211177866765555
529	0.861800738211392	530.85	0.120658062549631	531.1	0.489313000920144	531.1	0.206209362665436	531	0.204500106300641
529.1	0.866941134741632	530.95	0.155447304462216	531.2	0.459443169264598	531.2	0.191950809135415	531.1	0.204216934973565
529.2	0.863412802439528	531.05	0.135143780731377	531.3	0.427118867297439	531.3	0.178097313285118	531.2	0.183984386594616
529.3	0.857380826816018	531.15	0.127744026181328	531.4	0.38765355461784	531.4	0.156068401239509	531.3	0.185515859597384
529.4	0.843552647612349	531.25	0.178071533420497	531.5	0.353064701278987	531.5	0.131678668232158	531.4	0.176824794149043
529.5	0.828349448005881	531.35	0.142907860013315	531.6	0.322769861162718	531.6	0.116667516922345	531.5	0.164320244881455
529.6	0.807823563269234	531.45	0.146499931819458	531.7	0.299625561232704	531.7	0.0983295915646165	531.6	0.149068252971858
529.7	0.778715562413935	531.55	0.183129727518469	531.8	0.28401663133806	531.8	0.0800544381590364	531.7	0.126129492122481
529.8	0.73977101434703	531.65	0.198208054929453	531.9	0.275005064290779	531.9	0.0735429946166968	531.8	0.0990559892353491
529.9	0.707423815183074	531.75	0.174413847869158	532	0.267105575141289	532	0.0607885480309525	531.9	0.0734828748009284
530	0.681113269502149	531.85	0.144304357939825	532.1	0.259702149880721	532.1	0.0650009082625556	532	0.0616112541730083
530.1	0.647115643376793	531.95	0.140980676832252	532.2	0.253249373785088	532.2	0.0623861891778802	532.1	0.0710255280926753
530.2	0.614999614446393	532.05	0.191197490956052	532.3	0.247204643633215	532.3	0.0516949648585295	532.2	0.0611931864084156
530.3	0.580849492490459	532.15	0.231974267861297	532.4	0.234196577946578	532.4	0.0499748031869421	532.3	0.0764499694493318
530.4	0.543128419977874	532.25	0.23283574906352	532.5	0.217945894731609	532.5	0.0623343687765817	532.4	0.0721144103975391
530.5	0.50453178961854	532.35	0.234954960736029	532.6	0.200118729583015	532.6	0.0807893960133516	532.5	0.0693485629780727
530.6	0.461106198241535	532.45	0.245414658014422	532.7	0.187793280650424	532.7	0.0957481423311274	532.6	0.0614110990232623
530.7	0.426930258028082	532.55	0.240789610889636	532.8	0.181310434881863	532.8	0.108304475089581	532.7	0.0413102114528616
530.8	0.394364620583287	532.65	0.236164563764849	532.9	0.173284757213329	532.9	0.127763283317334	532.8	0.0421743998789776
530.9	0.358310227019514	532.75	0.267047942952939	533	0.166802702516988	533	0.14543246749886	532.9	0.041840207229007
531	0.326767802225753	532.85	0.259750218578797	533.1	0.16390702462131	533.1	0.168678560442648	533	0.0622034444218723
531.1	0.302586987137141	532.95	0.287344889266778	533.2	0.168347429954573	533.2	0.183478374338116	533.1	0.079361180749479
531.2	0.280479160983599	533.05	0.308097442026486	533.3	0.171373677623678	533.3	0.188331858802889	533.2	0.0721154750519294
531.3	0.262953886826492	533.15	0.305540270636646	533.4	0.171668848454563	533.4	0.203555175907877	533.3	0.0828093015495939
531.4	0.248577750336185	533.25	0.326743617098076	533.5	0.17217866860724	533.5	0.22324617360149	533.4	0.0826456881742836
531.5	0.24042640644654	533.35	0.316954495504095	533.6	0.172518122518122	533.6	0.239271364523694	533.5	0.091807932840606
531.6	0.230617242822173	533.45	0.321207357081552	533.7	0.182703945203945	533.7	0.245824419694133	533.6	0.0933707553132737
531.7	0.225581041873532	533.55	0.346390842952137	533.8	0.196931062109634	533.8	0.251355807443475	533.7	0.0941754779410482
531.8	0.226872693243915	533.65	0.395140732660084	533.9	0.197290701754987	533.9	0.266992251043534	533.8	0.093059217041097
531.9	0.227444213501885	533.75	0.408486472178328	534	0.200010429474715	534	0.289397048076201	533.9	0.0808974062649699
532	0.226596221156845	533.85	0.400529401856115	534.1	0.20201734398163	534.1	0.290304961019447	534	0.0821213695184237
532.1	0.22852199798051	533.95	0.373122428189847	534.2	0.202775059025059	534.2	0.29371682524061	534.1	0.0937078720315522
532.2	0.224643555520337	534.05	0.411197651380857	534.3	0.195434008826866	534.3	0.293045727677789	534.2	0.107561628206555
532.3	0.210264482028121	534.15	0.420327427026767	534.4	0.195283659569374	534.4	0.29693163441983	534.3	0.12658697852931
532.4	0.197792332427874	534.25	0.453248201236875	534.5	0.199392444035301	534.5	0.3019650883561	534.4	0.140443890111075
532.5	0.191851970826861	534.35	0.507057889290842	534.6	0.207777547956119	534.6	0.297090765494516	534.5	0.164538246549169
532.6	0.185894419029491	534.45	0.489725593371247	534.7	0.229358612394327	534.7	0.295641591250008	534.6	0.179382725822073
532.7	0.180926816523577	534.55	0.50006176354988	534.8	0.251060049274335	534.8	0.296043672503424	534.7	0.186496836008218
532.8	0.169312497689115	534.65	0.477927953220127	534.9	0.260426015783159	534.9	0.311909268555494	534.8	0.186062052796572
532.9	0.160999283296132	534.75	0.484362592143997	535	0.277188528974243	535	0.308669126043499	534.9	0.180951927514797
533	0.153672551724758	534.85	0.508846625865291	535.1	0.288660640446355	535.1	0.301831571581414	535	0.186403398282288
533.1	0.149734336660927	534.95	0.525219581451684	535.2	0.300744913244913	535.2	0.289991608208208	535.1	0.211319245032925
533.2	0.152325063242627	535.05	0.522113757229143	535.3	0.315918258775402	535.3	0.290396230725695	535.2	0.230174429753976
533.3	0.160132622982943	535.15	0.583145769998957	535.4	0.336616552687981	535.4	0.288171036441114	535.3	0.248481520818001
533.4	0.164954204824523	535.25	0.562508723098766	535.5	0.351221770864628	535.5	0.298933030748916	535.4	0.257969669128238
533.5	0.168209463523247	535.35	0.57233474239787	535.6	0.366260463581892	535.6	0.300558052494322	535.5	0.289867120124862
533.6	0.171920550439482	535.45	0.598599491453369	535.7	0.378327815827816	535.7	0.322764794389651	535.6	0.312795800649858
533.7	0.184881741348267	535.55	0.595458373773753	535.8	0.389954061382633	535.8	0.350083247598322	535.7	0.328786093066453
533.8	0.1914339264302	535.65	0.564202809038334	535.9	0.396375404411119	535.9	0.375809012103074	535.8	0.347137987921483
533.9	0.192037560340056	535.75	0.612509926284802	536	0.406722208507923	536	0.38285153930265	535.9	0.346316327214487
534	0.1955456638767	535.85	0.640175183886933	536.1	0.416355622605623	536.1	0.387615839672074	536	0.342359413553785
534.1	0.203280404470157	535.95	0.561395374952875	536.2	0.430197337340195	536.2	0.396560370129997	536.1	0.345632889989977
534.2	0.20496219740055	536.05	0.575637889130417	536.3	0.445965375429661	536.3	0.403877898398111	536.2	0.347992579533025
534.3	0.213418511113377	536.15	0.648462729307206	536.4	0.460291733506019	536.4	0.410761843703041	536.3	0.352178337918654
534.4	0.222266152311984	536.25	0.642125949514314	536.5	0.463404820547678	536.5	0.416961701037272	536.4	0.340175441735336
534.5	0.240226490066626	536.35	0.648018352597679	536.6	0.465772144343573	536.6	0.422720712526532	536.5	0.342316802503072
534.6	0.252210944484209	536.45	0.699014189573992	536.7	0.474900930258073	536.7	0.437236660356158	536.6	0.337605837420421
534.7	0.25932258186951	536.55	0.697774105832244	536.8	0.484662975734404	536.8	0.460772877441685	536.7	0.342920863275261
534.8	0.266217384211126	536.65	0.70035052819867	536.9	0.499665240736669	536.9	0.477407840535745	536.8	0.356156743667982
534.9	0.277475967342195	536.75	0.697409941525159	537	0.518321134392563	537	0.498368563617507	536.9	0.371853381145519
535	0.291901641841546	536.85	0.753446325870906	537.1	0.533960551817695	537.1	0.515275326090113	537	0.388062992988386
535.1	0.310901232859498	536.95	0.737715069504047	537.2	0.547936789008218	537.2	0.540721317278964	537.1	0.40697232458897
535.2	0.32728248750003	537.05	0.696930271358557	537.3	0.563186304257733	537.3	0.562498072118352	537.2	0.426598668583766
535.3	0.345509671738264	537.15	0.727059653963696	537.4	0.573623305766163	537.4	0.582528506561691	537.3	0.444422481801795
535.4	0.357428681034615	537.25	0.700037699829148	537.5	0.585325004967862	537.5	0.593519261795575	537.4	0.444344796856449
535.5	0.380096671904025	537.35	0.708710264781141	537.6	0.594209799566942	537.6	0.61744744197828	537.5	0.446625371135753
535.6	0.396023391712145	537.45	0.782279476052587	537.7	0.606816544316544	537.7	0.626908986256269	537.6	0.436237198704751
535.7	0.414763907682111	537.55	0.784047357402402	537.8	0.610914200199914	537.8	0.640057839181751	537.7	0.425549716601998
535.8	0.427409963395368	537.65	0.786874042464446	537.9	0.613668345811203	537.9	0.654294755489496	537.8	0.418983933276965
535.9	0.436032951142432	537.75	0.774335239714765	538	0.609296546796547	538	0.659812449899907	537.9	0.41356829385098
536	0.444602338604663	537.85	0.766570679158411	538.1	0.599537554894698	538.1	0.671719331460113	538	0.400371212399502
536.1	0.449640230554403	537.95	0.811805661391364	538.2	0.595405675762819	538.2	0.675894570364223	538.1	0.391318503381742
536.2	0.45248010579338	538.05	0.839976257128877	538.3	0.601923860852432	538.3	0.679035197597585	538.2	0.399799165884329
536.3	0.462284901410279	538.15	0.912701633926638	538.4	0.612878978950408	538.4	0.672736506695312	538.3	0.429683566867326
536.4	0.478374558074282	538.25	0.911751919081728	538.5	0.635263608477894	538.5	0.681244875233806	538.4	0.453096697477528
536.5	0.495379954462997	538.35	0.903380952762916	538.6	0.648491219919792	538.6	0.678112086784234	538.5	0.484664887935144
536.6	0.502941264640512	538.45	0.882716633645894	538.7	0.660250088821517	538.7	0.680135146979686	538.6	0.488310614062615
536.7	0.512458065135076	538.55	0.869688535241319	538.8	0.6731578428007	538.8	0.682023013035834	538.7	0.480272815448747
536.8	0.512893716297808	538.65	0.868451659995669	538.9	0.68788374145517	538.9	0.687947396243559	538.8	0.477017273961513
536.9	0.512151320667223	538.75	0.928747322911069	539	0.700549254120683	539	0.689419379630958	538.9	0.471803527086813
537	0.518007287963394	538.85	0.962067554885336	539.1	0.711235550521265	539.1	0.697194510367954	539	0.468268694166627
537.1	0.52073042273299	538.95	0.935842912031058	539.2	0.725791645434503	539.2	0.694073565649428	539.1	0.47410691183518
537.2	0.528923187496774	539.05	0.895324419061675	539.3	0.740209659852517	539.3	0.69038894354277	539.2	0.49153173462666
537.3	0.53619553096799	539.15	0.889128813097081	539.4	0.756148827577399	539.4	0.691105162077349	539.3	0.523501440333736
537.4	0.550753732734017	539.25	0.867683225180277	539.5	0.769990252133109	539.5	0.702186830577107	539.4	0.536166144839874
537.5	0.5678529430124	539.35	0.920512717676407	539.6	0.771995888067317	539.6	0.69979258634241	539.5	0.559059112180102
537.6	0.575687946085364	539.45	0.952058651308665	539.7	0.774059836559837	539.7	0.698932715129208	539.6	0.559897521293663
537.7	0.583239858103994	539.55	0.9196977596676	539.8	0.782196532196532	539.8	0.708527737589413	539.7	0.570507343326172
537.8	0.583776939253936	539.65	0.907311360482558	539.9	0.79529541136684	539.9	0.705149837979524	539.8	0.586363032209582
537.9	0.589492915639691	539.75	0.894543150261894	540	0.808044325901469	540	0.701010438404474	539.9	0.610215550412918
538	0.600079905158407	539.85	0.910851935926333	540.1	0.818194943194943	540.1	0.705020765983845	540	0.639554496365396
538.1	0.613875004359098	539.95	0.934413527019548	540.2	0.830593527022099	540.2	0.707695638910464	540.1	0.660424085549408
538.2	0.629426392381646	540.05	0.906977676888401	540.3	0.839425223353795	540.3	0.715085428979313	540.2	0.683791396220665
538.3	0.647612071278095	540.15	0.95115866815327	540.4	0.849656662156662	540.4	0.729406301498266	540.3	0.687738515309727
538.4	0.66376594395605	540.25	0.977566195285115	540.5	0.852633397276254	540.5	0.737814430163978	540.4	0.683845872695307
538.5	0.676039138047378	540.35	0.973507447721567	540.6	0.851411779983209	540.6	0.75300144932218	540.5	0.685773288924559
538.6	0.679311652044352	540.45	0.924852208648501	540.7	0.858801715944573	540.7	0.766534598696389	540.6	0.695250392067374
538.7	0.683068308638348	540.55	0.929315226720356	540.8	0.869324663967521	540.8	0.777332856469262	540.7	0.703381204908551
538.8	0.673412122104132	540.65	0.907781405160866	540.9	0.887324530181673	540.9	0.779746592025614	540.8	0.687387751488297
538.9	0.673998119086787	540.75	0.893745838981623	541	0.904492859850003	541	0.78333156320826	540.9	0.674907141397552
539	0.682525137577042	540.85	0.883708058940073	541.1	0.917200595772024	541.1	0.789612858932819	541	0.661158411015014
539.1	0.684614624073758	540.95	0.891406845326424	541.2	0.931369967084253	541.2	0.807490359457852	541.1	0.647811699602764
539.2	0.684902919159252	541.05	0.844230722954383	541.3	0.94347636311922	541.3	0.817967660234305	541.2	0.645478452293754
539.3	0.688390382717204	541.15	0.858182868235086	541.4	0.947365045579331	541.4	0.819648665241949	541.3	0.6351170516919
539.4	0.703490733692023	541.25	0.8690275850452	541.5	0.950399325399325	541.5	0.827400234202971	541.4	0.645546933451147
539.5	0.721481369785799	541.35	0.868841492271535	541.6	0.950132566203995	541.6	0.823900019319323	541.5	0.676660562503058
539.6	0.745931068882475	541.45	0.855102711981327	541.7	0.952300586229158	541.7	0.821821767889118	541.6	0.715305452236299
539.7	0.765239551494675	541.55	0.860371062573695	541.8	0.951181272609844	541.8	0.826501000145941	541.7	0.728591281834993
539.8	0.785023130424869	541.65	0.861516495680562	541.9	0.953603962532534	541.9	0.823780385668244	541.8	0.721269923487978
539.9	0.806940062991398	541.75	0.788263321274736	542	0.950629914915629	542	0.81887684890534	541.9	0.692738628584725
540	0.827991078560036	541.85	0.805462464606278	542.1	0.945712597498312	542.1	0.819940251987612	542	0.646995939270099
540.1	0.842992621753053	541.95	0.845955289606879	542.2	0.935622524908239	542.2	0.824293389964439	542.1	0.604914715804099
540.2	0.849267975039349	542.05	0.783842013652151	542.3	0.923876602448031	542.3	0.826887297804605	542.2	0.578935917363964
540.3	0.859807714592175	542.15	0.747422374447537	542.4	0.913829306686449	542.4	0.824392388413546	542.3	0.575168956205311
540.4	0.876247085446399	542.25	0.726004058747564	542.5	0.912836484265056	542.5	0.820296543860917	542.4	0.580234665125803
540.5	0.887600475477041	542.35	0.708577112193087	542.6	0.914335137549423	542.6	0.812636275210713	542.5	0.606839632085541
540.6	0.892882209867646	542.45	0.688650747178529	542.7	0.919627473198902	542.7	0.806446616827038	542.6	0.616840430762897
540.7	0.894280748535728	542.55	0.724712639068253	542.8	0.917390363818935	542.8	0.803294592526511	542.7	0.612945947390887
540.8	0.890078347513182	542.65	0.722261348049635	542.9	0.91854070425499	542.9	0.796901874826258	542.8	0.591194498507889
540.9	0.891937579323233	542.75	0.680911854590957	543	0.920189482689483	543	0.77856597679932	542.9	0.5521146676061
541	0.896523672780303	542.85	0.712696821182491	543.1	0.920649224220653	543.1	0.769402075357097	543	0.505625233930906
541.1	0.901390261456686	542.95	0.74083212346293	543.2	0.904859645931075	543.2	0.754863891125305	543.1	0.464557266674476
541.2	0.899062352457811	543.05	0.680095292334101	543.3	0.89007439900297	543.3	0.738414461989343	543.2	0.435036863067479
541.3	0.902798475172722	543.15	0.660443253735893	543.4	0.876903171546029	543.4	0.72311893212853	543.3	0.422184370193217
541.4	0.908553736019191	543.25	0.628993574986565	543.5	0.866171241171241	543.5	0.715668959856391	543.4	0.403392175450665
541.5	0.926123313663421	543.35	0.587812527573013	543.6	0.855935141649428	543.6	0.707341362113553	543.5	0.400570113719703
541.6	0.928797608827206	543.45	0.642246268117976	543.7	0.844217638860496	543.7	0.70083901810975	543.6	0.394332538716838
541.7	0.922258054748852	543.55	0.63800624052491	543.8	0.826476701476702	543.8	0.700228053367868	543.7	0.409026709560547
541.8	0.912164185295953	543.65	0.62076378249605	543.9	0.81539694039694	543.9	0.706946960705631	543.8	0.412864956544408
541.9	0.899764880594896	543.75	0.601203186036625	544	0.80798010262296	544	0.716845680588937	543.9	0.428958948910501
542	0.888270104083487	543.85	0.656342795723075	544.1	0.800657907800765	544.1	0.710034213620071	544	0.426481139942868
542.1	0.878630724550934	543.95	0.600117110107565	544.2	0.776331838831839	544.2	0.707402299663106	544.1	0.402723330583204
542.2	0.868828089657662	544.05	0.568834273155315	544.3	0.758644365787223	544.3	0.70089618234337	544.2	0.369474979306558
542.3	0.865516453954709	544.15	0.589752063464053	544.4	0.742956350099207	544.4	0.698017587515731	544.3	0.337051629463183
542.4	0.855487496858808	544.25	0.595089396722521	544.5	0.731636651279508	544.5	0.699509094329393	544.4	0.30255490872619
542.5	0.84078194231184	544.35	0.58261957663894	544.6	0.728510737439309	544.6	0.696566734424328	544.5	0.279728976678018
542.6	0.831736638989414	544.45	0.59465143700519	544.7	0.724846778418207	544.7	0.68616110246969	544.6	0.2726058822267
542.7	0.823814242804103	544.55	0.516399425679199	544.8	0.713384945527803	544.8	0.672932620077713	544.7	0.289430553990238
542.8	0.817433653129976	544.65	0.575009023895275	544.9	0.709903308117594	544.9	0.672936974965186	544.8	0.29611191512625
542.9	0.816241528670103	544.75	0.632962484659378	545	0.701488862203148	545	0.668400420363243	544.9	0.301136521671
543	0.815582900223583	544.85	0.563885167924664	545.1	0.681761253189825	545.1	0.664254849189811	545	0.285301126518148
543.1	0.815280140568505	544.95	0.574646463836238	545.2	0.650784195427053	545.2	0.665262113609887	545.1	0.262247599718954
543.2	0.804559840500195	545.05	0.605403107428471	545.3	0.624765981908839	545.3	0.652648912048506	545.2	0.244742346392681
543.3	0.794260697358347	545.15	0.53115209073627	545.4	0.596654802011945	545.4	0.644043814241848	545.3	0.23845655411286
543.4	0.784971823127639	545.25	0.513611242570326	545.5	0.586963042320185	545.5	0.629814470044731	545.4	0.250919789566333
543.5	0.777798495105027	545.35	0.540190424243397	545.6	0.592753557039271	545.6	0.613641420043653	545.5	0.25949618016992
543.6	0.758950439870734	545.45	0.521720716457179	545.7	0.596495792924365	545.7	0.594624132335769	545.6	0.275243089607887
543.7	0.743815396178927	545.55	0.608869887461999	545.8	0.596581551938695	545.8	0.572861324079185	545.7	0.286067129805008
543.8	0.72698272912468	545.65	0.651234869935589	545.9	0.604530033101462	545.9	0.550851186575481	545.8	0.282132627367972
543.9	0.707021540690179	545.75	0.59476052587251	546	0.601991459134316	546	0.530541859616379	545.9	0.278449916316113
544	0.686058762910363	545.85	0.584677826885593	546.1	0.593564316778603	546.1	0.513607866630916	546	0.278195720130395
544.1	0.671126694975457	545.95	0.571683417690043	546.2	0.580134946206375	546.2	0.500051512046795	546.1	0.280397376281143
544.2	0.652281206733572	546.05	0.500578331421604	546.3	0.559995158209444	546.3	0.481727005963946	546.2	0.287945822548966
544.3	0.63797142308268	546.15	0.597412347897232	546.4	0.542331801260373	546.4	0.461284144468797	546.3	0.300607053868906
544.4	0.617225100860191	546.25	0.58002069479983	546.5	0.538051421979993	546.5	0.446156908870297	546.4	0.322310927252595
544.5	0.612164892557987	546.35	0.532217311440695	546.6	0.537632251917966	546.6	0.430393268566128	546.5	0.318543865971654
544.6	0.603176487879018	546.45	0.570375955530244	546.7	0.530056387199244	546.7	0.428052433282344	546.6	0.307808866826082
544.7	0.592660440883254	546.55	0.535814035566179	546.8	0.525681293538437	546.8	0.416686947078577	546.7	0.291646537578192
544.8	0.581479322825672	546.65	0.48510215049451	546.9	0.52764009014009	546.9	0.411951897478859	546.8	0.263466893915654
544.9	0.568971561665247	546.75	0.565370701617884	547	0.524737810452096	547	0.407090357503706	546.9	0.254712549315746
545	0.553464143791642	546.85	0.571250270716858	547.1	0.522921513992943	547.1	0.40388452178345	547	0.250208451804896
545.1	0.54511332728626	546.95	0.549527147887606	547.2	0.509439339796483	547.2	0.410957455365573	547.1	0.242103533323623
545.2	0.528963307569142	547.05	0.608736734873946	547.3	0.491006883864027	547.3	0.415636153319767	547.2	0.230251117829586
545.3	0.519335605173807	547.15	0.593112963126359	547.4	0.482976947262662	547.4	0.396853265309163	547.3	0.220676385506056
545.4	0.509739830313108	547.25	0.522651180325502	547.5	0.478984666484666	547.5	0.382602893550793	547.4	0.207660692058811
545.5	0.499767134026916	547.35	0.536810273604505	547.6	0.472852740709884	547.6	0.384665476293416	547.5	0.190469134919864
545.6	0.491126155907051	547.45	0.565996358356929	547.7	0.466289868075582	547.7	0.385157200426578	547.6	0.181581295594469
545.7	0.480230754405509	547.55	0.562141350295583	547.8	0.46863799542371	547.8	0.389428398293208	547.7	0.186710842734459
545.8	0.465132440131088	547.65	0.574614378875262	547.9	0.479079443365158	547.9	0.390214899413657	547.8	0.187661973997222
545.9	0.459876793882436	547.75	0.55256078094795	548	0.485781039352468	548	0.392437413919864	547.9	0.210970051452346
546	0.456006895427815	547.85	0.514163103899125	548.1	0.499887374887375	548.1	0.398485243439822	548	0.225295334474889
546.1	0.457571351629643	547.95	0.560294860791376	548.2	0.500466464752179	548.2	0.402036516260846	548.1	0.232638076703834
546.2	0.456653133088505	548.05	0.583851639140444	548.3	0.498216900002614	548.3	0.41134947310889	548.2	0.217175544413541
546.3	0.451652843663201	548.15	0.607174197274383	548.4	0.504495843781558	548.4	0.408400018632148	548.3	0.207729076203303
546.4	0.449283964971036	548.25	0.602717596194724	548.5	0.504419191919192	548.5	0.408836787192034	548.4	0.201297494678547
546.5	0.449690839036364	548.35	0.588582566636453	548.6	0.499603892461035	548.6	0.416401047220038	548.5	0.204327558285988
546.6	0.436985316863167	548.45	0.536450922041566	548.7	0.492739305239305	548.7	0.410223270683092	548.6	0.214800470863304
546.7	0.435946563401108	548.55	0.488073217880949	548.8	0.481338534909963	548.8	0.419492583708739	548.7	0.232686959389784
546.8	0.432992319379477	548.65	0.496477873408786	548.9	0.473476946691232	548.9	0.427549079904233	548.8	0.240040001154951
546.9	0.432514953560007	548.75	0.523620146146997	549	0.471367364224507	549	0.436655716290709	548.9	0.247750334590341
547	0.432417768381112	548.85	0.524261845366531	549.1	0.477737245594388	549.1	0.442806901059861	549	0.234117213112659
547.1	0.431449769140958	548.95	0.500493306275016	549.2	0.482462696748411	549.2	0.440464422020201	549.1	0.224806969670415
547.2	0.427457526921647	549.05	0.527821671786892	549.3	0.491476527190813	549.3	0.444533047740586	549.2	0.206115793341304
547.3	0.424505523146842	549.15	0.526385869783186	549.4	0.501067920710778	549.4	0.449198209026331	549.3	0.198949997667026
547.4	0.428264447594163	549.25	0.557232351266153	549.5	0.502882074310646	549.5	0.450227281900993	549.4	0.202102138949748
547.5	0.436515012126989	549.35	0.575288163055772	549.6	0.503364253364253	549.6	0.451029010168218	549.5	0.1987956986495
547.6	0.446389908474628	549.45	0.563691053910756	549.7	0.501990314490314	549.7	0.444522529041807	549.6	0.189073544030551
547.7	0.45854410330807	549.55	0.54139521452807	549.8	0.493932440361012	549.8	0.437894690042001	549.7	0.180861794446244
547.8	0.474491433222176	549.65	0.534235455486127	549.9	0.489691043262472	549.9	0.433412361077526	549.8	0.16281031309564
547.9	0.491269792935577	549.75	0.514129414690099	550	0.488995801495801	550	0.435636682731566	549.9	0.153679040419535
548	0.496986448770847	549.85	0.482812888528824	550.1	0.488176693533836	550.1	0.444053156955705	550	0.15399787144991
548.1	0.498535821523059	549.95	0.48479894761328	550.2	0.485714057142629	550.2	0.443987689651033	550.1	0.170489367333295
548.2	0.496932140193888	550.05	0.487530982040443	550.3	0.48254941112084	550.3	0.444431851560363	550.2	0.188073787539149
548.3	0.491430445456641	550.15	0.46842278353079	550.4	0.473763741620884	550.4	0.43884105461836	550.3	0.191011738019872
548.4	0.491322144335337	550.25	0.497101925899783	550.5	0.464422928708643	550.5	0.439303776815745	550.4	0.188812114786882
548.5	0.484827680735359	550.35	0.538513985032366	550.6	0.461368631011488	550.6	0.444012891904114	550.5	0.166179794368348
548.6	0.481868171289009	550.45	0.476992676607657	550.7	0.45946097731812	550.7	0.434319897522532	550.6	0.146214850477282
548.7	0.48093387175594	550.55	0.541958305593211	550.8	0.45456882956883	550.8	0.421586335516417	550.7	0.144458455553263
548.8	0.476204263645424	550.65	0.529557468175729	550.9	0.453053390553391	550.9	0.42602142098067	550.8	0.146379117570288
548.9	0.472956438511715	550.75	0.414856941180245	551	0.452785952785953	551	0.427796601778994	550.9	0.152331908717552
549	0.467829213577998	550.85	0.570096816369747	551.1	0.450620959549531	551.1	0.437947521711096	551	0.151112624470893
549.1	0.46043997100304	550.95	0.582895507303339	551.2	0.446237258737259	551.2	0.429904922165495	551.1	0.148093097956904
549.2	0.451422373893063	551.05	0.472199183437743	551.3	0.441285262713834	551.3	0.418752895394964	551.2	0.141643159228324
549.3	0.451268425630984	551.15	0.538456232102608	551.4	0.434845140202283	551.4	0.420798005717555	551.3	0.123842679478389
549.4	0.459028838414736	551.25	0.540026790942416	551.5	0.434857800929229	551.5	0.420407367242799	551.4	0.113221479573962
549.5	0.465514623272964	551.35	0.455144422430596	551.6	0.43515905123048	551.6	0.419742401322467	551.5	0.103563315534513
549.6	0.463540517110485	551.45	0.493384883170636	551.7	0.430822136179279	551.7	0.423879440594137	551.6	0.112318169452146
549.7	0.463044888561555	551.55	0.481566387794881	551.8	0.427219927219927	551.8	0.417080232666978	551.7	0.135563040515379
549.8	0.457040415192027	551.65	0.450726323304109	551.9	0.423449021663307	551.9	0.418095591819699	551.8	0.150504537663352
549.9	0.448200478266945	551.75	0.458802107981936	552	0.417779658851087	552	0.422917445445878	551.9	0.164015589550161
550	0.437532428237219	551.85	0.492115922964009	552.1	0.415590897733755	552.1	0.426180248673652	552	0.157556432108566
550.1	0.427182738006968	551.95	0.48455189341376	552.2	0.412786796715368	552.2	0.441279013087005	552.1	0.157544895035991
550.2	0.41721032849874	552.05	0.484644939800592	552.3	0.410766803623947	552.3	0.449699477435635	552.2	0.145200202505723
550.3	0.409134494565571	552.15	0.529766020422078	552.4	0.404989851418423	552.4	0.460899027494623	552.3	0.127666597159411
550.4	0.395337077655041	552.25	0.511371712294155	552.5	0.40408756480185	552.5	0.461252603454794	552.4	0.123417429027928
550.5	0.381417235396437	552.35	0.545514923517474	552.6	0.402495813210099	552.6	0.466985251802047	552.5	0.122046327677102
550.6	0.380499183730407	552.45	0.50516327234517	552.7	0.401917553703268	552.7	0.472367755830076	552.6	0.120736630516986
550.7	0.385889393534096	552.55	0.481885633156599	552.8	0.403370224798796	552.8	0.474433693709049	552.7	0.12557961274403
550.8	0.392242600445059	552.65	0.554726515813875	552.9	0.401723053508768	552.9	0.470294953986134	552.8	0.123992782066111
550.9	0.392491345305776	552.75	0.540596298999751	553	0.402068573497145	553	0.465250438380211	552.9	0.133666013577067
